Price,District,City,Town,Type,EnergyCertificate,TotalArea,Parking,HasParking,ConstructionYear,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,LivingArea,NumberOfBathrooms
395000.0,Leiria,Nazaré,Nazaré,Apartment,NC,135.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.4,0.20000000000000207,135.0,2.0
525000.0,Leiria,Nazaré,Nazaré,House,NC,122.0,2.0,True,Informação não disponível,0,False,0,2.9999999999999996,2.5999999999999996,0.0,122.0,3.0
149900.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,E,59.0,1.0,True,2006.0,0,False,0,1.0,1.4000000000000001,0.0,59.0,1.0
525000.0,Leiria,Nazaré,Nazaré,House,NC,122.0,2.0,True,Informação não disponível,0,False,0,2.9999999999999996,2.5999999999999996,0.0,122.0,3.0
350000.0,Leiria,Nazaré,Nazaré,Apartment,NC,135.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.4,0.20000000000000207,135.0,2.0
175000.0,Leiria,Caldas da Rainha,Nadadouro,House,D,76.0,0.0,False,1937.0,0,False,0,2.0,2.0,0.0,58.0,2.0
55000.0,Leiria,Alvaiázere,Pussos São Pedro,House,NC,105.0,0.0,False,1940.0,0,False,0,2.0,2.8000000000000003,0.20000000000000207,79.0,1.0
280000.0,Leiria,Leiria,Monte Real e Carvide,House,A,266.0,3.0,True,Informação não disponível,0,False,0,4.0,3.399999999999999,0.20000000000000207,153.0,3.0
385000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Apartment,NC,147.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.6,0.0,147.0,3.0
180000.0,Leiria,Marinha Grande,Vieira de Leiria,Apartment,C,86.0,1.0,True,1996.0,0,False,0,1.0,1.4000000000000001,0.6,84.0,2.0
247500.0,Leiria,Pombal,Redinha,House,B-,310.0,2.0,True,1948.0,0,False,0,2.9999999999999996,3.0,0.6,171.0,3.0
159900.0,Leiria,Marinha Grande,Marinha Grande,Apartment,F,70.0,1.0,True,2005.0,0,True,0,1.0,1.5999999999999999,0.4,70.0,1.0
100000.0,Leiria,Ansião,Ansião,Apartment,C,122.0,1.0,True,1998.0,0,False,0,2.9999999999999996,2.7999999999999994,0.20000000000000207,122.0,2.0
96150.0,Leiria,Alcobaça,Turquel,House,D,281.0,1.0,True,1972.0,0,False,0,2.9999999999999996,2.7999999999999994,0.0,193.0,1.0
170000.0,Leiria,Leiria,Marrazes e Barosa,Apartment,D,92.0,1.0,True,1996.0,0,True,0,2.0,2.7999999999999994,0.4000000000000021,112.0,1.0
285000.0,Leiria,Peniche,Atouguia da Baleia,House,D,173.0,1.0,True,2007.0,0,False,0,2.9999999999999996,3.1999999999999997,1.200000000000002,88.0,3.0
380000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,House,C,105.0,1.0,True,2005.0,0,False,0,2.0,2.4,0.6,77.0,2.0
150000.0,Guarda,Guarda,Guarda,House,A+,43.0,1.0,True,2016.0,0,False,0,2.0,3.1999999999999997,1.0,92.0,3.0
75000.0,Guarda,Almeida,Miuzela e Porto de Ovelha,House,F,300.0,2.0,True,1985.0,0,False,0,5.0,3.4,0.6,154.0,2.0
140000.0,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",House,E,110.0,1.0,True,1992.0,0,False,0,4.0,2.0,0.4000000000000021,105.0,3.0
120000.0,Leiria,Marinha Grande,Marinha Grande,Apartment,D,116.0,1.0,True,1995.0,0,False,0,2.9999999999999996,1.5999999999999999,0.4000000000000021,90.0,1.0
132000.0,Évora,Viana do Alentejo,Viana do Alentejo,House,D,176.0,0.0,False,2003.0,0,False,0,2.0,3.1999999999999997,0.4,153.0,1.0
155000.0,Évora,Vendas Novas,Vendas Novas,Apartment,C,99.0,0.0,False,1997.0,0,False,0,2.0,2.4,0.0,99.0,1.0
37500.0,Évora,Mora,Cabeção,House,F,87.0,2.0,True,1970.0,0,False,0,2.0,3.1999999999999997,0.6,70.0,1.0
315000.0,Évora,Évora,Malagueira e Horta das Figueiras,House,B,124.0,0.0,False,2022.0,0,False,0,2.9999999999999996,2.5999999999999996,0.20000000000000207,124.0,3.0
315000.0,Évora,Évora,Malagueira e Horta das Figueiras,Apartment,C,122.0,1.0,True,2000.0,0,True,0,2.9999999999999996,2.4,0.7999999999999979,165.0,2.0
35000.0,Évora,Viana do Alentejo,Alcáçovas,House,NC,48.0,0.0,False,1937.0,0,False,0,1.0,2.6,0.20000000000000207,48.0,0.0
79900.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,NC,240.0,1.0,True,1951.0,0,False,0,1.0,0.7999999999999999,0.0,30.0,2.0
246000.0,Faro,Vila Real de Santo António,Vila Real de Santo António,Apartment,D,135.0,0.0,False,2002.0,0,False,0,2.9999999999999996,2.8000000000000003,0.0,135.0,2.0
187000.0,Faro,Portimão,Portimão,Apartment,D,64.0,1.0,True,2003.0,0,True,0,1.0,1.5999999999999999,0.20000000000000207,64.0,1.0
740000.0,Faro,Portimão,Alvor,Apartment,A+,130.0,2.0,True,Informação não disponível,0,True,0,2.0,2.4,0.4,95.0,2.0
520000.0,Faro,Portimão,Alvor,Apartment,A+,84.0,1.0,True,Informação não disponível,0,True,0,1.0,1.5999999999999999,0.20000000000000207,63.0,1.0
605000.0,Faro,Portimão,Alvor,Apartment,A+,101.0,2.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,0.6,84.0,2.0
170000.0,Faro,Portimão,Portimão,Apartment,E,69.0,0.0,False,1988.0,0,False,0,2.0,1.5999999999999999,0.20000000000000207,69.0,1.0
421000.0,Faro,Faro,Faro (Sé e São Pedro),Apartment,C,84.0,0.0,False,1988.0,0,True,0,2.0,2.4,0.20000000000000207,84.0,2.0
198000.0,Faro,Portimão,Portimão,House,E,100.0,0.0,False,1942.0,0,False,0,2.9999999999999996,2.6,0.4,102.0,2.0
460000.0,Faro,Portimão,Alvor,Apartment,A,62.0,1.0,True,Informação não disponível,0,True,0,1.0,1.2,0.20000000000000207,61.0,1.0
605000.0,Faro,Portimão,Alvor,Apartment,A,152.0,2.0,True,Informação não disponível,0,True,0,2.0,2.4,0.4,93.0,2.0
700000.0,Faro,Portimão,Alvor,Apartment,A+,174.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,0.6,87.0,2.0
370000.0,Faro,Portimão,Alvor,Apartment,A,57.0,1.0,True,Informação não disponível,0,True,0,1.0,1.0,0.20000000000000207,52.0,1.0
185000.0,Faro,Silves,Algoz e Tunes,House,C,320.0,0.0,False,2001.0,0,False,0,2.0,2.6,0.0,57.0,2.0
395000.0,Faro,Portimão,Alvor,Apartment,A,57.0,1.0,True,Informação não disponível,0,True,0,1.0,1.0,0.20000000000000207,52.0,1.0
810000.0,Faro,Portimão,Alvor,Apartment,A,210.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.4,0.4,136.0,3.0
140000.0,Évora,Montemor-o-Novo,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",Apartment,C,137.0,0.0,False,1973.0,0,False,0,2.9999999999999996,2.1999999999999997,0.6,223.0,2.0
298000.0,Faro,Portimão,Portimão,Apartment,D,73.0,0.0,False,1984.0,0,True,0,2.0,1.5999999999999999,1.0,73.0,1.0
265000.0,Faro,Portimão,Portimão,Apartment,E,73.0,0.0,False,1973.0,0,True,0,2.0,1.4000000000000001,0.19999999999999796,70.0,2.0
189500.0,Faro,Portimão,Alvor,Apartment,NC,59.0,0.0,False,1988.0,0,False,0,1.0,1.2,0.20000000000000207,59.0,2.0
15000.0,Faro,Lagos,São Gonçalo de Lagos,Apartment,NC,83.0,0.0,False,1985.0,0,True,0,1.0,1.2,0.0,83.0,1.0
399900.0,Faro,Lagoa (Algarve),Estômbar e Parchal,House,B,144.0,1.0,True,2004.0,0,False,0,2.9999999999999996,3.0,1.200000000000002,158.0,3.0
395000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,House,C,118.0,1.0,True,2009.0,0,False,0,2.9999999999999996,2.8000000000000003,0.6,127.0,3.0
375000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,D,291.0,1.0,True,1986.0,0,False,0,2.0,1.8,0.20000000000000207,91.0,2.0
330000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,House,D,118.0,1.0,True,2005.0,0,False,0,2.9999999999999996,3.0,0.7999999999999979,118.0,2.0
190000.0,Faro,Portimão,Portimão,Apartment,C,95.0,0.0,False,1983.0,0,True,0,2.0,2.0,0.6,88.0,1.0
490000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,A,200.0,0.0,False,Informação não disponível,0,False,0,4.0,4.0,0.20000000000000207,178.0,0.0
490000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,A,200.0,0.0,False,Informação não disponível,0,False,0,4.0,4.0,0.20000000000000207,177.0,0.0
490000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,A,200.0,0.0,False,Informação não disponível,0,False,0,4.0,4.0,0.20000000000000207,177.0,3.0
450000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,C,274.0,2.0,True,2003.0,0,False,0,2.9999999999999996,2.6,0.6,143.0,3.0
395000.0,Faro,Olhão,Olhão,Apartment,D,175.0,0.0,False,1990.0,0,False,0,5.0,3.7999999999999994,0.0,194.0,2.0
190000.0,Faro,Vila Real de Santo António,Vila Real de Santo António,Apartment,C,72.0,1.0,True,2009.0,0,True,0,1.0,2.0,0.0,70.0,1.0
450000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),House,C,176.0,1.0,True,2003.0,0,False,0,4.0,4.0,0.20000000000000207,176.0,3.0
265000.0,Faro,Olhão,Moncarapacho e Fuseta,House,E,108.0,0.0,False,2023.0,0,False,0,1.0,2.8000000000000003,0.6,79.0,2.0
520000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,NC,98.0,2.0,True,Informação não disponível,0,True,0,2.0,2.1999999999999997,0.4000000000000021,97.0,2.0
350000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,71.0,1.0,True,Informação não disponível,0,True,0,1.0,1.5999999999999999,0.4,71.0,1.0
435000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,90.0,1.0,True,Informação não disponível,0,True,0,2.0,1.8,0.20000000000000207,90.0,2.0
470000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,91.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,91.0,2.0
550000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,92.0,2.0,True,Informação não disponível,0,True,0,2.0,1.8,0.20000000000000207,90.0,2.0
560000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,92.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,92.0,2.0
535000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,90.0,2.0,True,Informação não disponível,0,True,0,2.0,1.8,0.20000000000000207,90.0,2.0
580000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,92.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,92.0,2.0
450000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,91.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,91.0,2.0
525000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,90.0,1.0,True,Informação não disponível,0,True,0,2.0,1.8,0.20000000000000207,90.0,2.0
165000.0,Faro,Portimão,Alvor,Apartment,D,58.0,3.0,True,1988.0,0,False,0,1.0,1.0,0.20000000000000207,58.0,1.0
545000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,91.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,91.0,2.0
530000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,88.0,2.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,0.20000000000000207,88.0,2.0
247000.0,Faro,Faro,Montenegro,Apartment,D,86.0,0.0,False,1993.0,0,False,0,2.0,2.0,0.19999999999999796,86.0,0.0
342000.0,Faro,Olhão,Moncarapacho e Fuseta,House,C,215.0,1.0,True,1996.0,0,False,0,4.0,3.1999999999999997,0.20000000000000207,142.0,2.0
550000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,88.0,1.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,0.20000000000000207,88.0,2.0
395000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,92.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,92.0,2.0
380000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,92.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,0.20000000000000207,92.0,2.0
370000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,90.0,1.0,True,Informação não disponível,0,True,0,2.0,1.8,0.20000000000000207,90.0,2.0
193000.0,Faro,Portimão,Portimão,Apartment,D,77.0,1.0,True,1977.0,0,False,0,2.9999999999999996,2.1999999999999997,0.19999999999999796,77.0,2.0
150000.0,Faro,Silves,São Bartolomeu de Messines,Apartment,D,85.0,0.0,False,1983.0,0,False,0,2.0,2.1999999999999997,0.20000000000000207,84.0,1.0
290000.0,Faro,Faro,Montenegro,Apartment,C,108.0,1.0,True,2011.0,0,True,0,2.0,3.0,0.4000000000000021,108.0,2.0
169900.0,Faro,Vila Real de Santo António,Monte Gordo,Apartment,D,101.0,0.0,False,2003.0,0,True,0,2.0,2.8000000000000003,0.0,99.0,1.0
445000.0,Faro,Tavira,Conceição e Cabanas de Tavira,Apartment,A,88.0,1.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,0.20000000000000207,88.0,2.0
3800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,60.0,3.0,True,1991.0,0,False,0,1.0,0.7999999999999999,0.0,58.0,1.0
350000.0,Faro,Loulé,Quarteira,Apartment,E,155.0,1.0,True,1992.0,0,True,0,2.9999999999999996,2.1999999999999997,0.4000000000000021,113.0,3.0
265000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,D,54.0,0.0,False,1966.0,0,False,0,2.0,1.0,0.4,49.0,1.0
180000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,Apartment,C,63.0,0.0,False,1988.0,0,False,0,2.9999999999999996,2.0,0.4,63.0,2.0
575000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",House,C,126.0,2.0,True,1986.0,0,False,0,4.0,2.7999999999999994,1.200000000000002,111.0,2.0
324900.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,E,101.0,0.0,False,1988.0,0,False,0,2.9999999999999996,2.5999999999999996,0.20000000000000207,92.0,2.0
45000.0,Leiria,Batalha,Batalha,House,F,296.0,0.0,False,2000.0,0,False,0,2.0,1.8,0.0,80.0,1.0
225000.0,Leiria,Leiria,Marrazes e Barosa,Apartment,D,235.0,1.0,True,2001.0,0,True,0,2.9999999999999996,3.0,0.0,137.0,3.0
88000.0,Leiria,Óbidos,"Santa Maria, São Pedro e Sobral da Lagoa",House,NC,90.0,0.0,False,1950.0,0,False,0,2.0,3.4000000000000004,0.0,90.0,1.0
169500.0,Leiria,Leiria,Marrazes e Barosa,Apartment,C,121.0,1.0,True,1990.0,0,True,0,2.9999999999999996,3.1999999999999997,0.4000000000000021,121.0,2.0
93500.0,Leiria,Alcobaça,Pataias e Martingança,House,F,80.0,1.0,True,1937.0,0,False,0,4.0,3.7999999999999994,0.0,80.0,2.0
410000.0,Lisboa,Lisboa,São Domingos de Benfica,Apartment,C,90.0,0.0,False,1970.0,0,True,0,2.0,1.8,0.4,90.0,2.0
460000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,B,237.0,0.0,False,2019.0,0,False,0,2.0,2.6,0.4,72.0,1.0
182000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,E,91.0,0.0,False,Informação não disponível,0,False,0,2.0,2.1999999999999997,0.20000000000000207,82.0,1.0
355000.0,Lisboa,Cascais,Alcabideche,Apartment,B-,82.0,0.0,False,1980.0,0,True,0,2.9999999999999996,2.0,0.20000000000000207,80.0,2.0
125000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,C,48.0,0.0,False,1988.0,0,True,0,1.0,1.0,0.4,42.0,1.0
629000.0,Lisboa,Lisboa,Santo António,Apartment,C,127.0,0.0,False,1971.0,0,True,0,2.9999999999999996,2.6,0.0,117.0,2.0
299000.0,Lisboa,Lisboa,Benfica,Apartment,D,54.0,1.0,True,1991.0,0,True,0,1.0,0.6,0.0,40.0,1.0
296000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,60.0,0.0,False,1937.0,0,False,0,1.0,1.2,0.0,50.0,1.0
225000.0,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,C,72.0,0.0,False,1997.0,0,True,0,2.0,2.0,0.6,72.0,1.0
160000.0,Lisboa,Azambuja,Azambuja,Apartment,C,116.0,0.0,False,2003.0,0,True,0,2.9999999999999996,2.1999999999999997,0.4,104.0,2.0
150000.0,Lisboa,Loures,Bucelas,Apartment,C,78.0,0.0,False,1989.0,0,False,0,2.0,2.1999999999999997,0.4,78.0,1.0
265000.0,Lisboa,Mafra,Mafra,Apartment,C,90.0,1.0,True,2006.0,0,True,0,2.0,2.4,0.4,86.0,1.0
159000.0,Lisboa,Sintra,Queluz e Belas,Apartment,D,73.0,0.0,False,1995.0,0,False,0,1.0,1.8,0.4,73.0,1.0
150000.0,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),Apartment,D,73.0,0.0,False,2000.0,0,False,0,2.0,2.0,0.0,73.0,1.0
560000.0,Lisboa,Lisboa,Belém,Apartment,B-,100.0,0.0,False,1963.0,0,True,0,2.9999999999999996,2.1999999999999997,0.6,89.0,2.0
259000.0,Lisboa,Amadora,Águas Livres,Apartment,C,82.0,1.0,True,2008.0,0,True,0,1.0,2.0,0.4,74.0,2.0
799995.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,125.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.1999999999999997,1.6,125.0,3.0
489000.0,Lisboa,Lisboa,Estrela,Apartment,C,195.0,0.0,False,1951.0,0,False,0,2.0,1.2,0.0,65.0,2.0
470000.0,Lisboa,Lisboa,Campo de Ourique,Apartment,C,88.0,0.0,False,1953.0,0,True,0,2.0,2.1999999999999997,0.4,88.0,2.0
369000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,94.0,0.0,False,1979.0,0,True,0,2.9999999999999996,2.1999999999999997,0.0,94.0,1.0
149900.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,F,78.0,0.0,False,1993.0,0,True,0,1.0,1.8,0.20000000000000207,78.0,1.0
535000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,C,66.0,0.0,False,2022.0,0,False,0,2.0,1.2,0.4,50.0,1.0
215000.0,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,Apartment,C,102.0,0.0,False,1978.0,0,True,0,2.9999999999999996,2.7999999999999994,0.4,108.0,2.0
340000.0,Lisboa,Lisboa,São Vicente,Apartment,E,73.0,0.0,False,1986.0,0,False,0,2.0,2.4,0.19999999999999796,70.0,2.0
165000.0,Lisboa,Loures,Loures,Apartment,E,54.0,0.0,False,Informação não disponível,0,False,0,2.0,1.4000000000000001,0.20000000000000207,58.0,1.0
475000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,81.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,1.199999999999998,72.0,2.0
715000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,136.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,3.0,1.800000000000002,120.0,3.0
350000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,54.0,1.0,True,Informação não disponível,0,True,0,1.0,1.2,0.19999999999999796,46.0,1.0
675000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,114.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,3.0,1.800000000000002,102.0,3.0
465000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,72.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,1.199999999999998,72.0,2.0
470000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,82.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,1.199999999999998,72.0,2.0
695000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,136.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,3.0,1.800000000000002,120.0,3.0
505000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,107.0,1.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,1.4,78.0,2.0
660000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,114.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,3.0,1.800000000000002,102.0,3.0
665000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,117.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.8000000000000003,1.800000000000002,103.0,3.0
490000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,78.0,1.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,1.199999999999998,78.0,2.0
335000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,49.0,1.0,True,Informação não disponível,0,True,0,1.0,1.4000000000000001,0.20000000000000207,49.0,1.0
265000.0,Lisboa,Lisboa,São Vicente,Apartment,C,271.0,0.0,False,1951.0,0,True,0,2.0,1.0,0.20000000000000207,53.0,1.0
475000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,91.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,1.199999999999998,72.0,2.0
655000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,117.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,2.8000000000000003,1.800000000000002,103.0,3.0
260000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,E,73.0,0.0,False,1988.0,0,False,0,2.0,1.5999999999999999,1.200000000000002,73.0,0.0
299000.0,Lisboa,Lourinhã,Reguengo Grande,House,C,241.0,1.0,True,2007.0,0,False,0,2.9999999999999996,3.0,0.0,158.0,3.0
175000.0,Lisboa,Lisboa,Penha de França,Apartment,D,84.0,0.0,False,1931.0,0,False,0,2.0,1.4000000000000001,0.0,55.0,1.0
545000.0,Lisboa,Lisboa,Misericórdia,Apartment,F,127.0,0.0,False,1924.0,0,False,0,2.9999999999999996,2.1999999999999997,0.19999999999999796,85.0,2.0
415000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,72.0,0.0,False,1964.0,0,False,0,2.0,2.0,0.4,72.0,1.0
670000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,137.0,0.0,False,1964.0,0,False,0,2.0,2.7999999999999994,0.800000000000002,137.0,1.0
730000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,E,72.0,0.0,False,1964.0,0,False,0,2.0,2.0,0.4,72.0,1.0
415000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,72.0,0.0,False,1964.0,0,False,0,2.0,2.0,0.4,72.0,1.0
295000.0,Lisboa,Lisboa,Campo de Ourique,Apartment,D,58.0,1.0,True,1961.0,0,True,0,1.0,0.7999999999999999,0.20000000000000207,42.0,1.0
420000.0,Lisboa,Loures,Fanhões,House,C,348.0,1.0,True,2009.0,0,False,0,2.9999999999999996,3.7999999999999994,0.20000000000000207,165.0,3.0
480000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,84.0,1.0,True,Informação não disponível,0,True,0,2.0,1.4000000000000001,0.4,74.0,2.0
620000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,144.0,0.0,False,1951.0,0,False,0,2.9999999999999996,2.1999999999999997,1.0,122.0,2.0
295000.0,Lisboa,Sintra,Algueirão-Mem Martins,House,C,108.0,0.0,False,1994.0,0,False,0,2.9999999999999996,2.6,0.4,100.0,2.0
580000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,D,157.0,1.0,True,1992.0,0,True,0,4.0,3.0,0.7999999999999979,122.0,2.0
235000.0,Lisboa,Lisboa,Olivais,Apartment,F,65.0,0.0,False,1975.0,0,False,0,2.9999999999999996,2.0,0.0,65.0,1.0
200000.0,Lisboa,Lisboa,Penha de França,Apartment,E,79.0,0.0,False,1989.0,0,False,0,1.0,1.0,0.0,47.0,1.0
250000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Apartment,E,227.0,0.0,False,1998.0,0,True,0,2.0,1.8,0.20000000000000207,72.0,1.0
187000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,D,64.0,0.0,False,1970.0,0,False,0,2.0,2.0,0.0,63.0,1.0
399000.0,Lisboa,Odivelas,Ramada e Caneças,Apartment,D,176.0,3.0,True,2002.0,0,False,0,2.9999999999999996,2.6,0.4,120.0,3.0
335000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,50.0,1.0,True,Informação não disponível,0,True,0,1.0,1.5999999999999999,0.20000000000000207,50.0,1.0
515000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,107.0,2.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,1.4,78.0,2.0
475000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,91.0,2.0,True,Informação não disponível,0,True,0,2.0,2.0,1.199999999999998,72.0,2.0
355000.0,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,C,174.0,0.0,False,1988.0,0,True,0,4.0,3.1999999999999997,0.800000000000002,160.0,2.0
350000.0,Lisboa,Cascais,São Domingos de Rana,Apartment,D,127.0,2.0,True,1998.0,0,False,0,2.9999999999999996,2.1999999999999997,0.20000000000000207,107.0,2.0
685000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,136.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,3.0,1.800000000000002,120.0,3.0
365000.0,Lisboa,Mafra,Ericeira,Apartment,C,84.0,1.0,True,2003.0,0,True,0,2.0,1.5999999999999999,0.7999999999999979,72.0,2.0
330000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,54.0,1.0,True,Informação não disponível,0,True,0,1.0,1.2,0.19999999999999796,46.0,1.0
495000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,107.0,1.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,1.4,78.0,2.0
650000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,114.0,2.0,True,Informação não disponível,0,True,0,2.9999999999999996,3.0,1.800000000000002,102.0,3.0
480000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,78.0,1.0,True,Informação não disponível,0,True,0,2.0,1.5999999999999999,1.199999999999998,78.0,2.0
480000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,83.0,1.0,True,Informação não disponível,0,True,0,2.0,2.0,1.199999999999998,72.0,2.0
805000.0,Lisboa,Oeiras,Carnaxide e Queijas,Duplex,NC,101.0,2.0,True,Informação não disponível,0,True,0,2.0,2.4,1.799999999999998,101.0,2.0
